Time,Active PDP contexts,Active EPS bearers,Active IPv6 PDP contexts,Active IPv6 EPS bearers,PDP creations, Failed,IPv6 PDP creations, Failed.1,EPS bearer creations, Failed.3,IPv6 EPS bearer creations, Failed.4,Dedicated EPS bearer creations, Failed.5,Dedicated IPv6 EPS bearer creations, Failed.6,PDP updates, Failed.7,EPS bearer modifications, Failed.8,PDP deactivations, Failed.9,PDP deletions by idle-supervision,PDP deletions by session-supervision,PDP deletions by user command,EPS bearer deactivations, Failed.10,Active subscribers,Packets,Bytes,Dropped packets,Packets for IPv6,Bytes for IPv6,Dropped packets for IPv6,Packets.1,Bytes.1,Dropped packets.1,Packets for IPv6.1,Bytes for IPv6.1,Dropped packets for IPv6.1,Traffic flow template filters,Failed RADIUS Accounting procedures,Active DT contexts,Percentage active DT contexts out of active PDP contexts,Total successful DT establishments,Total requests for DT establishments,DT RNC error indications
2026-06-06 09:18:01,36595,636292,5751,142727,129357983,157755207,10520830,231891,1227333267,1261203519,239403602,7317,255221,1938,166139,285,2692834561,1110041,20121266873,20233,177700666,4783754,36391396,72041,0,2404119391,1143075,668461,18265004614330,4974369986727838,611898361962,1942311887574,697533132002134,53487370863,40744859516887,45306268886498026,3510609456446,5345720545347,5900376281354026,12608840461,9882,115180922,19000,52,998099246,998131775,650687
2026-06-06 09:33:01,38048,638611,6142,143205,129370174,157772442,10521942,231927,1227448082,1261316334,239428481,7317,255251,1938,166168,285,2693163414,1110137,20123434678,20234,177718932,4784385,36394468,72047,0,2404334199,1143223,672132,18267027745478,4974941923610499,611933644357,1942527471873,697611099101005,53495233936,40750047752025,45312155945166230,3510810300792,5346345916246,5901070847951346,12610017908,9868,115196369,19797,52,998218740,998251273,650783
2026-06-06 09:48:01,38992,640414,6497,143807,129382319,157788989,10523114,231955,1227562764,1261428794,239453094,7321,255294,1938,166202,285,2693505497,1110244,20125695234,20237,177737852,4785005,36397743,72057,0,2404548645,1143383,674954,18269129782467,4975540389289777,611968175120,1942753219655,697693322852660,53502776732,40755393352413,45318201870100183,3511015009136,5346999952076,5901794543650291,12611183711,9864,115212763,20261,52,998342632,998375173,650841
2026-06-06 10:03:01,40321,641478,6792,144225,129393894,157805916,10524320,231983,1227677629,1261541859,239477442,7322,255333,1938,166235,285,2693869042,1110342,20128066080,20239,177756696,4785688,36401005,72066,0,2404763808,1143544,677332,18271340909063,4976174841363932,612006455213,1942991178367,697781174025724,53510463159,40760944845672,45324461586941998,3511223233188,5347679196715,5902544263442037,12612387186,9888,115228975,21109,52,998474397,998506940,650925
2026-06-06 10:18:02,40942,643115,7077,144670,129405606,157823772,10525583,232003,1227791783,1261655309,239502340,7326,255388,1938,166283,285,2694247633,1110476,20130546744,20241,177776282,4786398,36404230,72075,0,2404978216,1143704,679549,18273631127436,4976816643277809,612042665429,1943240214973,697871035099653,53518365841,40766663966410,45330894252843674,3511437374184,5348389228432,5903326682730185,12613646853,9878,115245569,21347,52,998611142,998643692,651049
2026-06-06 10:33:02,41806,644064,7226,145041,129418374,157841406,10526841,232030,1227904626,1261768938,239526642,7331,255445,1938,166329,285,2694639627,1110612,20133081071,20242,177797278,4787175,36407488,72080,0,2405191523,1143868,681367,18276008185801,4977487962035978,612082346890,1943504034633,697967840155312,53526170463,40772578347487,45337539491953495,3511658530845,5349138884998,5904155810203893,12614860484,9904,115260765,22035,53,998753486,998786042,651131
2026-06-06 10:48:01,42413,645121,7476,145108,129430123,157858550,10528193,232057,1228017117,1261882081,239550229,7333,255503,1938,166382,285,2695031727,1110745,20135644482,20244,177817394,4787923,36410787,72087,0,2405403936,1144066,683015,18278445450243,4978177859275070,612124906251,1943776557381,698068196357150,53533992681,40778591801591,45344291055787263,3511883999528,5349888530199,5904980442979138,12616037282,9864,115277357,22338,53,998896328,998928894,651218
2026-06-06 11:03:01,43001,646032,7582,145422,129442398,157876781,10529571,232091,1228131521,1261995928,239574208,7339,255568,1938,166442,285,2695433453,1110865,20138281993,20247,177838468,4788697,36414160,72092,0,2405618713,1144254,684383,18280983105562,4978906901113058,612172854872,1944059480326,698170865712670,53541743296,40784769341795,45351206299179105,3512121109949,5350677928847,5905850695210636,12617228457,9900,115293542,22781,53,999043699,999076270,651302
2026-06-06 11:18:01,42907,647551,7597,145624,129454801,157894690,10530965,232117,1228245643,1262108994,239598619,7343,255637,1939,166502,285,2695838517,1111001,20140983805,20249,177860123,4789577,36417608,72099,0,2405831948,1144472,685864,18283571685802,4979632547502708,612224501483,1944348820705,698275284503973,53550014306,40791085913270,45358275765668298,3512364307596,5351476089250,5906725137432758,12618467833,9908,115311380,22887,53,999192943,999225514,651398
2026-06-06 11:33:01,43283,648071,7745,145665,129467104,157912240,10532419,232138,1228358180,1262223426,239622767,7345,255699,1939,166554,285,2696247566,1111113,20143701338,20251,177881496,4790364,36421030,72104,0,2406045643,1144652,686770,18286205255628,4980367348601925,612270445920,1944644377951,698382736522238,53558305953,40797510585066,45365462222393664,3512611368697,5352282284051,5907606773377617,12619710486,9916,115327261,22984,53,999343390,999375971,651483
2026-06-06 11:48:01,43282,649101,7665,146225,129479603,157930170,10533920,232164,1228470843,1262337049,239646765,7349,255757,1940,166604,286,2696655844,1111243,20146448881,20253,177903088,4791169,36424522,72115,0,2406258496,1144847,687814,18288902071629,4981118852454625,612319056329,1944943410373,698490810068013,53566944017,40804051706635,45372769836245715,3512865622959,5353102615999,5908502226468388,12621194779,9906,115343561,23262,54,999494414,999527002,651572
2026-06-06 12:03:01,43258,649391,7657,146227,129492025,157947504,10535309,232195,1228583863,1262451039,239670596,7350,255806,1940,166650,286,2697066553,1111390,20149222241,20255,177925203,4792019,36427869,72123,0,2406472334,1145060,688163,18291636934556,4981882155769590,612369259076,1945244274832,698600036449159,53574726459,40810658623705,45380152770161104,3513123800361,5353927772712,5909403782949731,12622351385,9938,115359414,23126,53,999646053,999678651,651662
2026-06-06 12:18:01,43069,649528,7522,146436,129504885,157965920,10536782,232231,1228697786,1262564604,239694611,7353,255859,1940,166698,286,2697479902,1111524,20152009263,20257,177947626,4792798,36431203,72135,0,2406687148,1145272,688189,18294401830808,4982650659559779,612422424478,1945553832722,698712036029980,53582837447,40817328332067,45387611575310009,3513377164266,5354764845143,5910318654553692,12623544224,9914,115376313,23237,54,999799031,999831645,651752
2026-06-06 12:33:02,42884,648966,7457,146367,129518520,157984819,10538167,232267,1228810038,1262678829,239718428,7356,255908,1941,166739,286,2697889022,1111662,20154790438,20259,177970939,4793616,36434574,72140,0,2406901489,1145491,687421,18297152445602,4983409902289943,612466275615,1945862409584,698821301610011,53591546059,40824015422147,45395103189255061,3513637051956,5355610608914,5911243546890965,12624844098,9920,115391825,23058,54,999951197,999983815,651874
2026-06-06 12:48:01,42600,648066,7549,145841,129531266,158003057,10539599,232290,1228920799,1262792511,239741907,7358,255955,1941,166778,286,2698286235,1111779,20157519555,20259,177992487,4794364,36438025,72148,0,2407114994,1145666,686254,18299898315147,4984165376373172,612514978693,1946169261560,698931706924400,53600057958,40830710573383,45402618161536758,3513902543066,5356453873386,5912166536133935,12626119113,9900,115406923,22999,54,1000100036,1000132661,651969
2026-06-06 13:03:01,42165,648334,7292,146149,129543940,158021098,10540993,232314,1229034124,1262906912,239765815,7359,256010,1941,166821,286,2698680210,1111905,20160239563,20260,178014253,4795102,36441608,72153,0,2407330351,1145838,686108,18302694725921,4984929340254368,612562903898,1946483054384,699042624457646,53608459920,40837533891719,45410289636436183,3514179383360,5357323511463,5913125145108158,12627350325,9900,115422075,22880,54,1000248271,1000280907,652079
2026-06-06 13:18:01,41847,648500,7255,146277,129556841,158039686,10542419,232337,1229147965,1263019939,239789915,7361,256079,1941,166885,286,2699069469,1112037,20162981031,20261,178035900,4795867,36445087,72161,0,2407545262,1146004,685935,18305522830203,4985704734098966,612603870426,1946802445153,699156660082272,53616288034,40844426780691,45418034294295197,3514461382406,5358198759355,5914087282485507,12628506467,9908,115438506,22621,54,1000394264,1000426900,652195
2026-06-06 13:33:01,41659,648813,7138,146679,129573605,158058367,10543859,232361,1229260620,1263133984,239813946,7367,256120,1941,166921,286,2699446049,1112174,20165700115,20263,178061211,4796583,36448635,72169,0,2407759907,1146178,686042,18308385450851,4986483835829888,612641866737,1947122746720,699268417529254,53624132279,40851426148624,45425911609509313,3514754859867,5359082790492,5915062289578690,12629627808,9908,115454772,22528,54,1000535188,1000567837,652278
2026-06-06 13:48:01,40584,649450,6958,146972,129589190,158077371,10545258,232394,1229373848,1263247376,239837930,7369,256169,1941,166964,286,2699812822,1112308,20168398396,20264,178085302,4797269,36452289,72176,0,2407974930,1146394,685545,18311294459490,4987269951942602,612685488409,1947448802098,699382911065167,53632081336,40858549309831,45433947478899802,3515052052566,5359981670414,5916056040897912,12630773407,9892,115471083,22131,55,1000672994,1000705640,652361
2026-06-06 14:03:01,39994,650222,6661,147418,129602416,158096425,10546673,232426,1229487703,1263360953,239862126,7372,256219,1941,167007,286,2700170446,1112436,20171079191,20264,178106183,4797929,36455917,72183,0,2408191037,1146591,685662,18314237202592,4988060202485971,612731546628,1947780959101,699499226843634,53640000642,40865755791140,45442110591480586,3515344314112,5360902102156,5917081695161229,12631881898,9908,115487127,21827,55,1000807828,1000840475,652450
2026-06-06 14:18:01,39125,651453,6525,147542,129614580,158115641,10547911,232445,1229602193,1263474500,239886405,7374,256266,1941,167047,286,2700504248,1112558,20173718634,20270,178125523,4798498,36459483,72190,0,2408408098,1146775,685984,18317238053171,4988878936334505,612779012162,1948130010421,699622590586094,53647563635,40873041314353,45450411348158989,3515626303027,5361864749213,5918165199674761,12632963831,9870,115502134,21260,54,1000934225,1000966880,652550
2026-06-06 14:33:01,38604,652657,6332,147532,129626744,158134594,10549166,232465,1229716277,1263588087,239910645,7375,256298,1941,167068,286,2700823764,1112668,20176337743,20271,178144481,4799083,36463226,72199,0,2408624665,1146909,686623,18320294410004,4989711599905529,612826964402,1948489329734,699748030902723,53654787959,40880529100825,45458952568674753,3515912781875,5362861084789,5919290891727570,12634033053,9888,115518311,21167,55,1001056395,1001089049,652648
2026-06-06 14:48:01,38382,653828,6168,147588,129638815,158153504,10550482,232493,1229831926,1263701831,239934943,7375,256335,1942,167094,286,2701135086,1112798,20178910057,20273,178162956,4799609,36466859,72212,0,2408843199,1147085,687607,18323381996771,4990555897845271,612880092565,1948848258711,699875160772676,53661672281,40888120690540,45467627063665146,3516206132253,5363858599938,5920417397382290,12635064530,9942,115533386,21067,55,1001175116,1001207776,652737
2026-06-06 15:03:01,38574,656445,6264,147776,129655043,158172298,10551772,232508,1229952617,1263815698,239960400,7377,256377,1942,167126,286,2701454773,1112921,20181565975,20276,178186019,4800189,36470417,72223,0,2409064649,1147235,690291,18326531144735,4991403104697316,612925588747,1949205193106,699999513851014,53668629054,40895880670367,45476467086664371,3516511547175,5364859532508,5921544103601358,12636136032,9958,115548025,21009,54,1001297475,1001330143,652837
2026-06-06 15:18:01,38196,656419,6069,147767,129667354,158190774,10553060,232543,1230069320,1263928174,239985176,7380,256410,1942,167150,286,2701768254,1113060,20184198953,20278,178204921,4800785,36474049,72230,0,2409284101,1147372,689925,18329647817226,4992237662478291,612984360566,1949552959651,700117355182186,53676110846,40903508566743,45485170647622959,3516812281134,5365835579967,5922646936493811,12637300679,9970,115563754,20824,55,1001417153,1001449830,652935
2026-06-06 15:33:01,37885,657140,6013,148020,129680454,158209620,10554326,232572,1230184603,1264042266,240009987,7382,256447,1942,167174,286,2702074569,1113208,20186806794,20283,178223928,4801322,36477818,72238,0,2409503485,1147534,690356,18332776116448,4993091213516464,613039687610,1949906514874,700241347632201,53683362609,40911189810754,45493952754042755,3517110947566,5366830575678,5923771937021138,12638401221,9950,115579908,20696,55,1001534559,1001567232,653034
2026-06-06 15:48:01,37953,656927,6016,147848,129693725,158228273,10555551,232597,1230299191,1264155200,240034373,7383,256484,1943,167199,286,2702380541,1113327,20189403730,20284,178243409,4801914,36481429,72242,0,2409721456,1147686,690258,18335876314386,4993941598028747,613089490035,1950261753514,700370410407175,53690737251,40918807631657,45502658495795250,3517409027119,5367821654823,5924892392862861,12639506345,9958,115594735,20776,55,1001651465,1001684139,653107
2026-06-06 16:03:01,38791,656647,6178,147225,129705823,158247340,10556808,232626,1230417766,1264268932,240059503,7385,256521,1943,167218,286,2702702759,1113470,20192062051,20287,178262074,4802484,36484830,72255,0,2409943345,1147842,690830,18338946056026,4994777445379202,613132623962,1950615074422,700492870870143,53697864016,40926387604284,45511296012633194,3517716077496,5368823021333,5926025690663286,12640582711,9950,115609304,21213,55,1001774471,1001807150,653198
2026-06-06 16:18:02,38201,656949,6042,147359,129718797,158266371,10558079,232661,1230535522,1264382808,240084566,7386,256557,1943,167238,286,2703029108,1113619,20194722534,20287,178282124,4803136,36488258,72264,0,2410164879,1147995,690672,18341900867280,4995582115172621,613178327655,1950948316945,700609108505802,53705057931,40933695194148,45519599356661017,3518023051651,5369767541140,5927087775737468,12641648763,9990,115624257,20797,54,1001898052,1001930732,653273
2026-06-06 16:33:01,38714,657187,6126,147442,129730796,158284692,10559319,232678,1230650955,1264496265,240109382,7387,256588,1943,167262,286,2703364576,1113774,20197361686,20293,178301051,4803741,36491840,72275,0,2410382649,1148134,691479,18344752367858,4996358341626870,613224979106,1951264451716,700721347263027,53711645778,40940773362575,45527650463667226,3518320908965,5370678831034,5928111742919687,12642648265,9986,115639687,20838,54,1002023226,1002055912,653364
2026-06-06 16:48:01,39222,656841,6343,147042,129743860,158303141,10560594,232705,1230766066,1264610236,240133767,7389,256624,1943,167289,286,2703711000,1113914,20200045177,20295,178321512,4804391,36495213,72286,0,2410600973,1148276,691585,18347621906917,4997146780299694,613277803513,1951586509144,700837050935988,53718702688,40947844045588,45535674754869751,3518620257712,5371588809803,5929130213783274,12643716575,9994,115654723,21081,54,1002152124,1002184808,653458
2026-06-06 17:03:01,39540,657204,6460,147199,129759224,158321295,10561866,232730,1230882761,1264724824,240158567,7393,256666,1943,167325,286,2704062578,1114055,20202790094,20300,178344349,4805045,36498690,72298,0,2410820734,1148465,692275,18350485464088,4997948789092510,613332009132,1951913540178,700957751905072,53725851541,40954932887196,45543714850783066,3518915246723,5372511415016,5930162976435653,12644814145,10026,115669584,21228,54,1002282282,1002314972,653532
2026-06-06 17:18:02,40112,657895,6582,147406,129772343,158339737,10563196,232770,1230997939,1264838635,240183125,7397,256686,1943,167341,286,2704421583,1114167,20205580436,20304,178365089,4805786,36502142,72304,0,2411037543,1148627,693524,18353330048895,4998750207631634,613372250573,1952233923861,701074032218412,53733501114,40961945742243,45551651808677600,3519204738753,5373428094615,5931188350020155,12646017699,9974,115683957,21363,53,1002415384,1002448079,653618
